frame,second,id,label,bbox,distance_m,speed_kmh
195,7.8,3,car,"807,403,925,483",11.65,84.47
195,7.8,40,car,"73,432,123,452",27.5,82.81
195,7.8,41,car,"453,413,481,428",49.11,85.01
196,7.84,1,car,"1110,390,1279,525",8.14,82.91
196,7.84,3,car,"804,402,927,483",11.18,84.03
196,7.84,41,car,"431,413,466,429",39.29,97.94
196,7.84,42,car,"5,431,77,455",19.1,88.67
197,7.88,1,car,"1114,393,1279,526",8.33,82.73
197,7.88,3,car,"803,405,925,483",11.27,84.0
198,7.92,1,car,"1117,393,1279,527",8.49,82.6
198,7.92,3,car,"807,405,925,485",11.65,83.95
199,7.96,1,car,"1119,392,1279,528",8.59,82.11
199,7.96,3,car,"807,405,929,485",11.27,83.29
200,8.0,1,car,"1117,394,1279,528",8.49,82.34
200,8.0,3,car,"807,406,923,486",11.85,83.61
200,8.0,43,car,"370,418,420,436",27.5,86.97
200,8.0,44,car,"545,411,571,423",52.88,93.41
201,8.04,1,car,"1118,394,1279,529",8.54,82.16
201,8.04,3,car,"804,404,924,485",11.46,83.42
201,8.04,43,car,"355,418,399,436",31.25,93.22
202,8.08,1,car,"1119,394,1279,527",8.59,81.9
202,8.08,3,car,"801,404,924,486",11.18,82.97
202,8.08,43,car,"309,418,390,437",16.98,97.42
203,8.12,1,car,"1120,393,1280,527",8.59,82.04
203,8.12,3,car,"802,404,924,484",11.27,83.14
203,8.12,43,car,"206,423,296,441",15.28,114.83
203,8.12,45,car,"330,416,377,435",29.26,86.65
204,8.16,1,car,"1120,393,1280,526",8.59,82.16
204,8.16,3,car,"801,405,920,482",11.55,83.28
204,8.16,45,car,"311,419,361,435",27.5,93.99
204,8.16,46,car,"237,423,270,441",41.67,92.54
204,8.16,47,car,"274,418,357,439",16.57,84.99
205,8.2,1,car,"1111,395,1279,528",8.18,81.8
205,8.2,3,car,"801,406,918,484",11.75,83.04
206,8.24,1,car,"1114,396,1279,530",8.33,81.39
206,8.24,3,car,"800,406,920,484",11.46,82.41
207,8.28,1,car,"1118,397,1279,531",8.54,81.18
207,8.28,3,car,"800,407,922,484",11.27,82.01
207,8.28,48,car,"155,427,213,446",23.71,81.39
207,8.28,49,car,"501,412,532,425",44.35,82.6
208,8.32,1,car,"1116,398,1279,532",8.44,81.04
208,8.32,3,car,"799,407,918,484",11.55,81.74
208,8.32,48,car,"87,428,180,452",14.78,92.36
208,8.32,48,car,"78,428,180,452",13.48,96.01
209,8.36,1,car,"1115,394,1279,531",8.38,81.2
209,8.36,3,car,"803,407,919,484",11.85,81.88
209,8.36,50,car,"165,424,257,448",14.95,86.15
209,8.36,51,car,"89,430,155,449",20.83,88.58
209,8.36,52,car,"482,413,515,427",41.67,97.16
210,8.4,1,car,"1115,396,1279,531",8.38,81.35
210,8.4,3,car,"797,405,919,485",11.27,81.96
210,8.4,50,car,"134,425,221,449",15.8,89.0
210,8.4,51,car,"44,431,127,452",16.57,92.39
210,8.4,51,car,"40,431,127,452",15.8,93.66
210,8.4,52,car,"479,416,511,428",42.97,92.92
210,8.4,53,car,"563,412,585,423",62.5,87.53
211,8.44,1,car,"1119,394,1280,530",8.54,81.44
211,8.44,3,car,"801,407,921,484",11.46,82.19
211,8.44,50,car,"98,429,195,450",14.18,91.97
211,8.44,52,car,"466,416,504,430",36.18,95.06
212,8.48,1,car,"1118,389,1280,527",8.49,82.24
212,8.48,3,car,"799,403,921,482",11.27,83.26
212,8.48,50,car,"58,424,165,450",12.85,94.26
212,8.48,52,car,"450,411,497,427",29.26,98.81
212,8.48,54,car,"544,409,571,421",50.93,109.25
213,8.52,1,car,"1119,390,1280,528",8.54,82.63
213,8.52,3,car,"799,404,920,483",11.36,83.82
213,8.52,50,car,"-2,429,133,456",10.19,95.24
213,8.52,52,car,"444,416,492,430",28.65,98.94
213,8.52,54,car,"544,411,572,423",49.11,103.18
214,8.56,1,car,"1122,388,1280,525",8.7,82.67
214,8.56,3,car,"798,404,920,482",11.27,84.12
215,8.6,1,car,"1125,388,1280,524",8.87,82.88
215,8.6,3,car,"797,405,920,481",11.18,84.54
215,8.6,55,car,"434,417,476,433",32.74,90.56
215,8.6,56,car,"530,411,559,423",47.41,95.3
216,8.64,1,car,"1122,396,1280,528",8.7,83.39
216,8.64,3,car,"802,406,919,482",11.75,85.06
216,8.64,55,car,"430,417,469,434",35.26,95.46
216,8.64,56,car,"521,412,552,425",44.35,102.31
217,8.68,1,car,"1124,389,1280,525",8.81,83.23
217,8.68,3,car,"797,401,918,481",11.36,84.73
217,8.68,55,car,"410,417,457,433",29.26,97.16
218,8.72,1,car,"1124,390,1279,527",8.87,82.8
218,8.72,3,car,"801,403,916,483",11.96,84.04
218,8.72,55,car,"378,417,448,436",19.64,97.8
218,8.72,57,car,"518,411,544,423",52.88,85.02
219,8.76,1,car,"1128,386,1280,527",9.05,82.47
219,8.76,3,car,"796,401,914,482",11.65,83.5
220,8.8,1,car,"1128,389,1280,528",9.05,82.14
220,8.8,3,car,"798,402,915,482",11.75,82.73
220,8.8,58,car,"493,413,525,426",42.97,80.71
220,8.8,59,car,"382,418,429,437",29.26,80.48
221,8.84,1,car,"1126,394,1280,531",8.93,82.11
221,8.84,3,car,"794,406,916,483",11.27,82.8
221,8.84,58,car,"489,413,519,426",45.83,92.19
221,8.84,59,car,"372,419,423,438",26.96,88.51
222,8.88,1,car,"1125,394,1280,531",8.87,82.1
222,8.88,3,car,"798,404,915,483",11.75,82.59
223,8.92,1,car,"1128,394,1280,532",9.05,82.54
223,8.92,3,car,"799,406,914,484",11.96,83.24
224,8.96,1,car,"1130,396,1280,533",9.17,83.05
224,8.96,3,car,"801,406,914,484",12.17,83.79
224,8.96,60,car,"318,419,384,439",20.83,91.22
225,9.0,1,car,"1132,395,1280,533",9.29,83.34
225,9.0,3,car,"799,401,914,484",11.96,84.31
225,9.0,60,car,"295,417,368,439",18.84,92.9
225,9.0,61,car,"449,414,488,427",35.26,89.03
226,9.04,1,car,"1131,396,1280,535",9.23,83.16
226,9.04,3,car,"801,406,913,484",12.28,83.92
226,9.04,61,car,"444,414,482,430",36.18,91.31
227,9.08,1,car,"1129,397,1280,535",9.11,83.09
227,9.08,3,car,"801,408,912,484",12.39,83.94
227,9.08,61,car,"437,419,474,433",37.16,94.25
227,9.08,62,car,"239,427,281,443",32.74,90.54
228,9.12,1,car,"1128,397,1280,537",9.05,83.37
228,9.12,3,car,"804,407,908,483",13.22,84.57
228,9.12,61,car,"410,419,460,435",27.5,93.5
228,9.12,62,car,"201,425,262,447",22.54,91.0
228,9.12,62,car,"197,424,262,447",21.15,91.15
229,9.16,1,car,"1130,397,1280,537",9.17,82.71
229,9.16,3,car,"803,406,909,484",12.97,83.69
229,9.16,61,car,"412,418,460,434",28.65,92.11
229,9.16,62,car,"173,420,305,448",10.42,89.69
230,9.2,1,car,"1130,395,1280,533",9.17,82.61
230,9.2,3,car,"801,401,907,482",12.97,83.47
230,9.2,61,car,"390,416,440,434",27.5,93.57
230,9.2,62,car,"129,429,204,448",18.33,92.01
230,9.2,63,car,"223,422,282,442",23.31,84.11
231,9.24,1,car,"1130,395,1280,531",9.17,82.27
231,9.24,3,car,"798,401,907,481",12.61,83.05
231,9.24,61,car,"376,419,434,435",23.71,92.89
231,9.24,62,car,"72,430,168,452",14.32,94.1
231,9.24,63,car,"201,423,263,443",22.18,87.29
232,9.28,1,car,"1129,392,1280,530",9.11,82.01
232,9.28,3,car,"792,402,909,480",11.75,83.08
232,9.28,61,car,"359,416,419,434",22.92,92.0
232,9.28,62,car,"36,430,137,454",13.61,95.56
232,9.28,63,car,"151,423,239,443",15.62,92.26
233,9.32,1,car,"1135,389,1279,530",9.55,81.45
233,9.32,3,car,"798,403,909,480",12.39,82.25
233,9.32,61,car,"348,416,406,434",23.71,92.52
233,9.32,62,car,"-17,428,100,454",11.75,96.9
233,9.32,63,car,"110,421,217,444",12.85,93.58
233,9.32,64,car,"509,410,539,423",45.83,91.59
234,9.36,1,car,"1130,389,1280,530",9.17,81.88
234,9.36,3,car,"789,403,909,480",11.46,82.86
234,9.36,62,car,"-21,432,46,454",20.52,100.47
234,9.36,63,car,"88,426,191,448",13.35,93.83
234,9.36,64,car,"497,414,530,426",41.67,97.74
235,9.4,1,car,"1133,389,1280,529",9.35,82.11
235,9.4,3,car,"799,402,908,479",12.61,83.11
235,9.4,63,car,"54,422,156,447",13.48,96.22
235,9.4,64,car,"492,411,527,425",39.29,97.66
235,9.4,65,car,"319,417,376,435",24.12,87.09
236,9.44,1,car,"1134,390,1280,529",9.42,82.32
236,9.44,3,car,"800,402,907,479",12.85,83.41
236,9.44,63,car,"24,425,126,449",13.48,97.67
237,9.48,1,car,"1138,391,1279,530",9.75,82.25
237,9.48,3,car,"796,402,909,480",12.17,83.07
237,9.48,63,car,"-18,427,82,453",13.75,96.88
237,9.48,66,car,"594,403,611,415",80.88,93.48
238,9.52,1,car,"1135,389,1279,531",9.55,82.52
238,9.52,3,car,"797,402,907,478",12.5,83.15
238,9.52,63,car,"-7,431,46,457",25.94,96.39
238,9.52,67,car,"264,423,322,438",23.71,86.44
239,9.56,1,car,"1141,392,1279,534",9.96,84.5
239,9.56,3,car,"792,400,909,481",11.75,84.88
240,9.6,1,car,"1142,392,1279,533",10.04,84.13
240,9.6,3,car,"794,401,909,481",11.96,84.35
240,9.6,68,car,"210,426,275,445",21.15,80.57
241,9.64,1,car,"1140,393,1279,533",9.89,83.95
241,9.64,3,car,"790,400,907,482",11.75,84.0
241,9.64,68,car,"183,426,245,446",22.18,85.78
242,9.68,1,car,"1136,394,1279,532",9.62,84.09
242,9.68,3,car,"795,405,904,483",12.61,84.37
242,9.68,68,car,"109,426,216,450",12.85,92.24
243,9.72,1,car,"1139,394,1279,534",9.82,84.03
243,9.72,3,car,"795,402,904,482",12.61,84.31
243,9.72,68,car,"71,428,183,449",12.28,94.9
244,9.76,1,car,"1138,396,1279,534",9.75,81.8
244,9.76,3,car,"792,403,904,482",12.28,82.24
244,9.76,68,car,"38,432,144,452",12.97,96.63
244,9.76,69,car,"569,409,588,420",72.37,94.26
245,9.8,1,car,"1139,397,1279,536",9.82,81.82
245,9.8,3,car,"789,401,904,483",11.96,82.36
246,9.84,1,car,"1139,397,1280,536",9.75,81.81
246,9.84,3,car,"788,403,904,483",11.85,82.61
246,9.84,70,car,"0,430,46,460",29.89,84.17
247,9.88,1,car,"1141,398,1279,536",9.96,81.57
247,9.88,3,car,"788,404,904,483",11.85,81.98
248,9.92,1,car,"1140,396,1279,534",9.89,81.2
248,9.92,3,car,"789,404,904,484",11.96,81.67
249,9.96,1,car,"1139,396,1280,535",9.75,80.88
249,9.96,3,car,"788,404,904,483",11.85,81.17
250,10.0,1,car,"1142,398,1280,537",9.96,80.99
250,10.0,3,car,"790,405,902,484",12.28,81.39
250,10.0,71,car,"461,416,500,431",35.26,86.42
251,10.04,1,car,"1144,396,1279,535",10.19,81.61
251,10.04,3,car,"785,403,899,481",12.06,81.94
