frame,second,id,label,bbox,distance_m,speed_kmh
41,1.37,31,car,"87,432,227,474",9.82,89.63
41,1.37,32,car,"793,423,808,439",91.67,102.93
41,1.37,32,car,"795,423,808,439",105.77,107.68
41,1.37,44,car,"584,431,617,446",41.67,98.13
41,1.37,45,car,"383,431,452,458",19.93,87.11
41,1.37,47,car,"533,435,568,450",39.29,86.43
42,1.4,31,car,"39,433,193,476",8.93,90.01
42,1.4,32,car,"790,424,808,439",76.39,110.98
42,1.4,32,car,"792,424,808,439",85.94,110.54
42,1.4,44,car,"591,428,623,445",42.97,98.06
42,1.4,45,car,"376,434,441,458",21.15,87.7
42,1.4,47,car,"537,432,576,449",35.26,86.23
42,1.4,48,car,"213,433,289,468",18.09,81.17
43,1.43,31,car,"-18,435,155,479",7.95,90.92
43,1.43,32,car,"872,414,843,440",inf,116.21
43,1.43,45,car,"364,432,435,460",19.37,87.32
43,1.43,48,car,"186,431,274,470",15.62,84.85
43,1.43,49,car,"769,424,795,439",52.88,91.06
43,1.43,50,car,"785,424,810,439",55.0,91.5
44,1.47,45,car,"346,432,417,461",19.37,87.64
44,1.47,48,car,"154,431,253,469",13.89,87.39
44,1.47,49,car,"772,424,798,439",52.88,91.09
44,1.47,50,car,"786,424,811,440",55.0,90.7
44,1.47,51,car,"437,438,475,456",36.18,86.12
44,1.47,52,car,"1,434,117,475",11.85,82.0
45,1.5,45,car,"325,433,406,463",16.98,86.62
45,1.5,48,car,"140,436,234,472",14.63,87.68
45,1.5,49,car,"785,424,805,440",68.75,93.16
45,1.5,51,car,"421,433,472,456",26.96,89.51
45,1.5,51,car,"419,433,472,456",25.94,90.64
45,1.5,52,car,"0,433,69,479",19.93,83.9
45,1.5,53,car,"494,437,531,453",37.16,90.29
45,1.5,54,car,"547,429,589,448",32.74,89.06
45,1.5,55,car,"598,431,632,447",40.44,91.19
46,1.53,45,car,"316,431,396,464",17.19,86.95
46,1.53,48,car,"134,431,220,473",15.99,87.84
46,1.53,49,car,"775,422,802,439",50.93,92.72
46,1.53,55,car,"589,429,619,446",45.83,95.95
47,1.57,45,car,"288,430,373,463",16.18,89.51
47,1.57,48,car,"114,429,199,472",16.18,90.38
47,1.57,49,car,"865,420,848,440",inf,102.29
47,1.57,55,car,"523,428,580,448",24.12,109.3
47,1.57,56,car,"776,423,803,438",50.93,94.98
47,1.57,57,car,"408,434,455,455",29.26,88.6
48,1.6,45,car,"267,429,354,464",15.8,90.47
48,1.6,48,car,"69,427,177,474",12.73,91.35
48,1.6,55,car,"429,438,516,454",15.8,117.87
48,1.6,56,car,"777,421,805,437",49.11,87.88
48,1.6,57,car,"398,434,447,458",28.06,87.05
48,1.6,58,car,"524,430,570,450",29.89,81.05
48,1.6,59,car,"576,428,614,445",36.18,81.27
49,1.63,45,car,"240,429,340,467",13.75,92.09
49,1.63,48,car,"55,430,155,476",13.75,92.18
49,1.63,56,car,"775,424,804,439",47.41,93.18
49,1.63,57,car,"367,432,440,460",18.84,92.66
49,1.63,59,car,"586,430,620,447",40.44,84.79
49,1.63,60,car,"461,437,505,457",31.25,95.11
50,1.67,45,car,"187,430,326,470",9.89,92.22
50,1.67,48,car,"19,428,132,478",12.17,91.85
50,1.67,56,car,"764,422,801,440",37.16,90.42
50,1.67,57,car,"378,434,438,460",22.92,90.14
50,1.67,59,car,"498,436,575,450",17.86,95.49
50,1.67,59,car,"492,436,575,450",16.57,100.85
50,1.67,60,car,"431,435,503,456",19.1,91.96
50,1.67,61,car,"706,423,742,442",38.19,83.45
50,1.67,62,car,"587,431,624,448",37.16,83.36
50,1.67,63,car,"826,422,853,442",50.93,84.6
51,1.7,45,car,"170,429,300,472",10.58,91.7
51,1.7,48,car,"10,428,104,480",14.63,91.1
51,1.7,56,car,"779,422,804,439",55.0,89.63
51,1.7,57,car,"365,435,425,462",22.92,89.15
51,1.7,59,car,"399,437,494,459",14.47,101.17
51,1.7,62,car,"512,434,582,451",19.64,105.64
51,1.7,62,car,"505,434,582,451",17.86,113.07
51,1.7,63,car,"826,422,853,441",50.93,84.07
52,1.74,45,car,"135,428,273,472",9.96,89.14
52,1.74,48,car,"-9,429,77,482",15.99,88.53
52,1.74,56,car,"749,423,787,438",36.18,88.2
52,1.74,56,car,"747,423,787,438",34.38,89.6
52,1.74,59,car,"344,436,410,462",20.83,105.08
52,1.74,62,car,"363,439,470,463",12.85,111.69
52,1.74,63,car,"827,423,854,441",50.93,88.42
52,1.74,64,car,"537,432,581,451",31.25,89.87
53,1.77,45,car,"129,430,243,475",12.06,87.78
53,1.77,56,car,"754,422,788,438",40.44,86.89
53,1.77,56,car,"752,422,788,438",38.19,88.49
53,1.77,59,car,"347,439,405,463",23.71,103.6
53,1.77,62,car,"414,439,457,461",31.98,109.65
53,1.77,62,car,"417,439,457,461",34.38,113.28
53,1.77,64,car,"552,429,605,450",25.94,89.87
53,1.77,65,car,"475,433,520,453",30.56,83.04
54,1.8,45,car,"38,422,209,475",8.04,87.68
54,1.8,56,car,"755,422,787,437",42.97,92.92
54,1.8,56,car,"753,422,787,437",40.44,97.08
54,1.8,59,car,"330,430,422,462",14.95,97.63
54,1.8,64,car,"569,425,603,448",40.44,88.79
54,1.8,65,car,"468,429,522,453",25.46,85.53
54,1.8,66,car,"823,421,850,439",50.93,92.65
54,1.8,67,car,"826,422,854,440",49.11,92.2
55,1.84,45,car,"3,418,172,475",8.14,87.84
55,1.84,56,car,"764,422,796,436",42.97,97.48
55,1.84,56,car,"762,422,796,436",40.44,97.4
55,1.84,59,car,"307,430,422,465",11.96,91.25
55,1.84,64,car,"537,430,585,448",28.65,88.3
55,1.84,66,car,"823,423,852,440",47.41,89.37
56,1.87,45,car,"-16,420,131,480",9.35,87.76
56,1.87,56,car,"767,420,803,435",38.19,96.92
56,1.87,56,car,"766,420,803,435",37.16,92.76
56,1.87,59,car,"289,435,410,465",11.36,87.64
56,1.87,64,car,"540,430,590,449",27.5,86.85
56,1.87,66,car,"824,421,853,440",47.41,87.78
56,1.87,68,car,"453,433,495,452",32.74,82.32
56,1.87,69,car,"450,434,490,453",34.38,82.43
57,1.9,45,car,"0,425,81,481",16.98,87.44
57,1.9,56,car,"700,426,771,436",19.37,94.77
57,1.9,59,car,"284,437,386,467",13.48,84.58
57,1.9,64,car,"518,431,581,451",21.83,87.24
57,1.9,66,car,"738,423,778,436",34.38,105.59
57,1.9,66,car,"732,423,778,436",29.89,116.28
57,1.9,66,car,"726,423,778,436",26.44,129.56
57,1.9,69,car,"445,428,500,453",25.0,85.7
57,1.9,70,car,"825,424,853,442",49.11,91.38
58,1.94,59,car,"252,434,368,469",11.85,85.73
58,1.94,64,car,"544,427,586,448",32.74,86.49
58,1.94,66,car,"695,422,739,438",31.25,132.04
58,1.94,66,car,"693,422,739,438",29.89,134.81
58,1.94,70,car,"738,422,786,435",28.65,128.7
58,1.94,70,car,"730,422,786,435",24.55,141.14
58,1.94,70,car,"723,422,786,435",21.83,147.36
58,1.94,70,car,"715,422,786,435",19.37,151.09
58,1.94,71,car,"835,425,859,442",57.29,83.63
59,1.97,59,car,"219,440,354,473",10.19,85.99
59,1.97,64,car,"548,425,590,449",32.74,87.13
59,1.97,70,car,"775,422,787,436",114.58,152.96
59,1.97,70,car,"777,421,787,436",137.5,139.9
59,1.97,71,car,"836,425,862,443",52.88,91.45
59,1.97,71,car,"837,426,862,443",55.0,94.06
59,1.97,72,car,"430,432,485,457",25.0,87.3
60,2.0,59,car,"144,437,318,479",7.9,87.51
60,2.0,64,car,"486,426,566,451",17.19,89.28
60,2.0,70,car,"733,423,776,435",31.98,125.31
60,2.0,71,car,"733,423,789,436",24.55,103.97
60,2.0,71,car,"727,423,789,436",22.18,109.92
60,2.0,71,car,"722,424,789,436",20.52,119.93
60,2.0,72,car,"416,429,480,456",21.48,87.11
60,2.0,73,car,"833,425,859,441",52.88,85.13
61,2.04,59,car,"98,435,300,479",6.81,88.63
61,2.04,70,car,"771,420,782,434",125.0,110.05
61,2.04,70,car,"772,420,782,434",137.5,94.78
61,2.04,70,car,"772,420,782,434",137.5,92.57
61,2.04,72,car,"408,429,462,454",25.46,88.03
61,2.04,73,car,"842,423,864,439",62.5,90.65
61,2.04,73,car,"844,423,864,439",68.75,92.49
61,2.04,73,car,"847,424,864,439",80.88,93.41
61,2.04,74,car,"520,426,571,449",26.96,85.8
62,2.07,59,car,"62,437,231,479",8.14,89.16
62,2.07,70,car,"973,428,865,440",inf,103.1
62,2.07,70,car,"981,428,865,440",inf,115.15
62,2.07,70,car,"989,429,865,440",inf,127.89
62,2.07,72,car,"397,430,447,454",27.5,88.61
62,2.07,74,car,"522,420,574,449",26.44,85.67
62,2.07,74,car,"523,420,574,449",26.96,85.63
62,2.07,75,car,"780,419,803,432",59.78,90.73
62,2.07,76,car,"841,423,864,438",59.78,90.73
63,2.1,59,car,"-32,437,177,483",6.58,89.3
63,2.1,74,car,"477,427,556,449",17.41,85.06
63,2.1,75,car,"721,417,757,430",38.19,110.73
63,2.1,75,car,"714,416,757,430",31.98,117.4
63,2.1,75,car,"706,416,757,430",26.96,120.73
63,2.1,75,car,"699,416,757,430",23.71,122.73
63,2.1,75,car,"691,415,757,430",20.83,130.73
63,2.1,76,car,"843,422,867,438",57.29,101.46
63,2.1,76,car,"843,423,867,438",57.29,105.04
63,2.1,77,car,"181,433,266,471",16.18,87.45
64,2.14,74,car,"459,426,547,452",15.62,85.43
64,2.14,74,car,"455,426,547,452",14.95,85.64
64,2.14,75,car,"300,437,433,457",10.34,125.13
64,2.14,76,car,"711,422,784,434",18.84,105.72
64,2.14,76,car,"706,422,784,434",17.63,106.14
64,2.14,76,car,"701,422,784,434",16.57,109.55
64,2.14,77,car,"148,436,235,472",15.8,84.53
64,2.14,78,car,"748,421,773,434",55.0,107.23
64,2.14,79,car,"0,437,117,487",11.75,85.82
64,2.14,80,car,"846,424,868,439",62.5,110.94
64,2.14,81,car,"835,423,857,438",62.5,110.94
65,2.17,74,car,"340,432,423,459",16.57,87.93
65,2.17,77,car,"96,433,227,474",10.5,84.9
65,2.17,78,car,"761,421,780,434",72.37,110.17
65,2.17,79,car,"0,442,39,484",35.26,90.18
65,2.17,80,car,"842,424,865,439",59.78,105.24
65,2.17,81,car,"716,418,760,434",31.25,127.1
65,2.17,81,car,"708,418,760,434",26.44,132.49
65,2.17,81,car,"699,418,760,434",22.54,135.18
65,2.17,82,car,"504,426,556,449",26.44,89.79
65,2.17,83,car,"540,436,586,452",29.89,91.07
65,2.17,84,car,"478,425,552,453",18.58,86.88
66,2.2,74,car,"340,435,407,459",20.52,90.16
66,2.2,77,car,"129,433,207,475",17.63,87.89
66,2.2,78,car,"754,421,782,434",49.11,101.78
66,2.2,78,car,"749,421,782,434",41.67,97.59
66,2.2,78,car,"745,421,782,434",37.16,95.07
66,2.2,80,car,"844,422,865,439",65.48,117.68
66,2.2,82,car,"507,427,566,451",23.31,96.31
66,2.2,84,car,"484,425,555,452",19.37,93.71
67,2.24,74,car,"340,431,405,461",21.15,92.89
67,2.24,77,car,"65,434,185,477",11.46,87.16
67,2.24,78,car,"637,429,762,439",11.0,93.25
67,2.24,80,car,"841,424,862,439",65.48,124.19
67,2.24,80,car,"841,424,862,439",65.48,128.1
67,2.24,82,car,"503,432,560,453",24.12,98.2
67,2.24,84,car,"476,426,546,453",19.64,94.61
67,2.24,85,car,"791,421,812,434",65.48,138.47
68,2.27,74,car,"318,431,398,465",17.19,94.31
68,2.27,77,car,"12,438,157,481",9.48,89.2
68,2.27,80,car,"836,421,863,441",50.93,126.77
68,2.27,82,car,"503,434,557,454",25.46,96.39
68,2.27,84,car,"462,424,539,453",17.86,93.94
68,2.27,85,car,"773,420,797,432",57.29,136.69
68,2.27,85,car,"770,420,797,432",50.93,136.1
68,2.27,86,car,"735,422,761,436",52.88,101.18
69,2.3,74,car,"308,433,379,465",19.37,94.19
69,2.3,77,car,"14,435,128,485",12.06,89.8
69,2.3,80,car,"836,420,863,440",50.93,125.17
69,2.3,82,car,"465,427,536,455",19.37,95.92
69,2.3,85,car,"780,419,803,431",59.78,127.09
69,2.3,85,car,"780,419,803,431",59.78,121.68
69,2.3,86,car,"738,422,763,435",55.0,96.36
69,2.3,87,car,"1260,472,1279,550",72.37,94.61
70,2.34,74,car,"290,431,367,466",17.86,93.03
70,2.34,77,car,"-7,435,100,487",12.85,90.35
70,2.34,80,car,"838,421,863,439",55.0,115.44
70,2.34,82,car,"476,430,532,455",24.55,95.37
70,2.34,85,car,"781,418,807,430",52.88,117.01
70,2.34,85,car,"780,418,807,430",50.93,113.06
70,2.34,86,car,"738,419,761,435",59.78,95.39
70,2.34,87,car,"1253,472,1279,554",52.88,98.19
70,2.34,88,car,"521,437,556,454",39.29,90.54
71,2.37,74,car,"267,435,353,468",15.99,92.09
