frame,second,id,label,bbox,distance_m,speed_kmh
856,34.24,121,car,"452,404,589,489",10.04,88.69
856,34.24,125,car,"0,573,1280,716",1.07,80.67
857,34.28,121,car,"433,407,568,492",10.19,89.62
857,34.28,125,car,"0,560,1280,715",1.07,80.41
858,34.32,121,car,"413,408,561,495",9.29,90.11
858,34.32,125,car,"0,583,1280,717",1.07,80.63
859,34.36,121,car,"399,405,557,501",8.7,90.14
859,34.36,126,car,"998,544,1065,592",20.52,93.12
860,34.4,121,car,"371,395,542,506",8.04,89.59
860,34.4,126,car,"999,544,1091,599",14.95,90.87
861,34.44,121,car,"353,401,530,509",7.77,88.38
862,34.48,121,car,"329,400,516,515",7.35,87.54
863,34.52,121,car,"291,398,505,523",6.43,87.21
864,34.56,121,car,"259,406,489,532",5.98,87.51
865,34.6,121,car,"220,406,470,538",5.5,87.97
866,34.64,121,car,"157,405,457,564",4.58,89.31
867,34.68,121,car,"77,404,434,588",3.85,90.58
868,34.72,127,car,"6,405,404,604",3.45,82.51
869,34.76,127,car,"4,406,378,624",3.68,82.05
870,34.8,127,car,"0,408,339,667",4.06,82.45
871,34.84,127,car,"-1,407,283,674",4.84,82.38
942,37.68,128,car,"475,415,642,491",8.23,88.37
943,37.72,128,car,"470,412,638,494",8.18,88.51
943,37.72,129,car,"803,409,848,451",30.56,111.33
944,37.76,128,car,"448,413,631,498",7.51,89.06
945,37.8,130,motorcycle,"776,391,846,467",19.64,98.54
947,37.88,131,car,"386,414,596,510",6.55,83.79
948,37.92,131,car,"376,414,577,518",6.84,83.98
948,37.92,132,motorcycle,"745,411,802,473",24.12,89.59
949,37.96,131,car,"317,414,568,527",5.48,86.07
949,37.96,132,motorcycle,"735,412,786,475",26.96,93.66
950,38.0,132,motorcycle,"700,404,782,474",16.77,95.59
950,38.0,132,motorcycle,"695,403,782,474",15.8,96.55
951,38.04,132,motorcycle,"701,412,768,476",20.52,94.43
951,38.04,132,motorcycle,"700,412,768,476",20.22,93.71
952,38.08,132,motorcycle,"683,420,751,480",20.22,92.34
953,38.12,132,motorcycle,"656,418,731,483",18.33,90.28
953,38.12,132,motorcycle,"652,418,731,483",17.41,88.22
954,38.16,132,person,"664,405,723,478",23.31,89.63
954,38.16,132,person,"665,403,723,478",23.71,91.05
954,38.16,133,car,"116,443,468,596",3.91,81.95
955,38.2,132,motorcycle,"628,411,711,486",16.57,89.71
955,38.2,132,motorcycle,"626,411,711,486",16.18,88.72
955,38.2,132,motorcycle,"623,411,711,486",15.62,87.73
956,38.24,132,motorcycle,"604,419,691,490",15.8,86.33
956,38.24,132,motorcycle,"603,418,691,490",15.62,84.93
956,38.24,134,car,"1,456,405,657",3.4,81.87
957,38.28,132,motorcycle,"582,409,680,498",14.03,84.38
957,38.28,135,car,"0,524,195,683",7.05,82.82
958,38.32,132,motorcycle,"551,409,664,501",12.17,84.77
959,38.36,132,motorcycle,"523,418,632,508",12.61,86.53
960,38.4,132,motorcycle,"494,423,611,512",11.75,88.43
961,38.44,132,motorcycle,"464,431,584,519",11.46,91.1
962,38.48,132,motorcycle,"430,428,556,526",10.91,93.83
963,38.52,132,motorcycle,"393,431,526,535",10.34,95.5
964,38.56,132,motorcycle,"344,429,498,542",8.93,96.02
965,38.6,132,motorcycle,"293,424,464,553",8.04,96.04
966,38.64,132,motorcycle,"212,414,439,569",6.06,95.17
966,38.64,136,motorcycle,"260,358,445,557",7.43,87.1
967,38.68,132,motorcycle,"138,440,387,587",5.52,94.85
967,38.68,137,motorcycle,"190,361,402,583",6.49,87.21
968,38.72,132,motorcycle,"54,437,329,603",5.0,94.51
968,38.72,138,motorcycle,"116,349,357,600",5.71,86.62
969,38.76,132,motorcycle,"-4,445,282,625",4.81,93.67
970,38.8,132,motorcycle,"-36,421,210,633",5.59,92.46
1075,43.0,139,person,"816,418,844,468",49.11,244.04
1076,43.04,139,person,"810,418,823,467",105.77,252.36
1077,43.08,139,person,"779,422,802,471",59.78,238.74
1078,43.12,139,person,"745,427,784,476",35.26,222.69
1079,43.16,139,person,"715,427,765,484",27.5,207.33
1080,43.2,139,person,"695,428,742,484",29.26,191.9
1084,43.36,140,person,"1120,413,1151,448",44.35,202.82
1085,43.4,141,person,"618,429,649,494",44.35,200.97
1086,43.44,141,person,"610,428,627,499",80.88,195.1
1087,43.48,141,person,"567,434,605,504",36.18,178.85
1087,43.48,142,person,"1077,411,1110,450",41.67,187.3
1088,43.52,141,person,"530,429,588,506",23.71,165.68
1088,43.52,142,person,"1069,411,1096,450",50.93,181.76
1089,43.56,141,person,"516,433,576,510",22.92,159.28
1089,43.56,142,person,"1047,411,1076,447",47.41,183.41
1089,43.56,143,person,"1164,397,1200,440",38.19,172.74
1090,43.6,141,person,"509,443,554,505",30.56,149.78
1090,43.6,142,person,"1030,407,1071,451",33.54,174.74
1091,43.64,141,person,"492,433,533,512",33.54,142.92
1091,43.64,142,person,"1020,411,1052,451",42.97,175.01
1091,43.64,144,person,"1140,395,1169,438",47.41,183.99
1092,43.68,144,person,"1135,394,1160,440",55.0,172.47
1093,43.72,144,person,"1116,399,1150,443",40.44,160.35
1094,43.76,144,person,"1096,399,1135,443",35.26,153.67
1094,43.76,145,person,"997,417,1019,454",62.5,195.06
1094,43.76,146,person,"453,438,483,516",45.83,164.38
1095,43.8,145,person,"992,416,1016,455",57.29,179.59
1095,43.8,146,person,"441,444,460,523",72.37,162.21
1096,43.84,145,person,"968,415,1000,453",42.97,174.18
1096,43.84,146,person,"406,438,459,523",25.94,146.57
1096,43.84,147,person,"1081,400,1113,445",42.97,162.06
1097,43.88,145,person,"960,412,997,456",37.16,170.07
1097,43.88,146,person,"385,442,435,522",27.5,140.87
1097,43.88,147,person,"1068,400,1102,446",40.44,148.54
1098,43.92,145,person,"947,412,978,454",44.35,170.71
1098,43.92,146,person,"356,440,412,532",24.55,137.61
1098,43.92,147,person,"1050,400,1087,448",37.16,147.5
1099,43.96,146,person,"346,435,396,533",27.5,130.86
1099,43.96,147,person,"1034,400,1076,452",32.74,144.42
1100,44.0,147,person,"1018,395,1059,454",33.54,142.89
1100,44.0,148,person,"934,415,958,458",57.29,192.58
1100,44.0,149,person,"941,414,970,457",47.41,173.17
1102,44.08,150,person,"914,416,945,464",44.35,162.54
1102,44.08,151,person,"998,406,1031,459",41.67,157.54
1103,44.12,150,person,"910,416,933,465",59.78,166.15
1103,44.12,151,person,"991,406,1021,458",45.83,153.64
1104,44.16,150,person,"891,411,923,464",42.97,164.15
1104,44.16,151,person,"961,407,1000,462",35.26,145.77
1105,44.2,150,person,"870,416,908,466",36.18,162.79
1105,44.2,151,person,"945,410,992,466",29.26,143.01
1106,44.24,150,person,"862,417,902,467",34.38,159.65
1106,44.24,151,person,"935,424,973,469",36.18,143.97
1107,44.28,150,person,"855,422,890,468",39.29,161.5
1107,44.28,151,person,"907,428,953,472",29.89,142.19
1107,44.28,152,person,"1101,439,1189,524",15.62,113.17
1108,44.32,150,person,"843,421,882,470",35.26,159.13
1108,44.32,151,person,"906,422,944,472",36.18,143.58
1109,44.36,150,person,"830,421,865,468",39.29,160.8
1109,44.36,151,person,"900,421,934,472",40.44,151.99
1109,44.36,151,person,"899,420,934,472",39.29,159.45
1110,44.4,150,person,"825,418,859,470",40.44,162.57
1110,44.4,151,person,"871,417,918,472",29.26,158.63
1111,44.44,150,person,"819,417,852,471",41.67,166.44
1111,44.44,151,person,"845,419,896,471",26.96,154.66
1112,44.48,150,person,"802,416,842,474",34.38,162.82
1112,44.48,151,person,"848,418,884,475",38.19,160.26
1112,44.48,151,person,"849,419,884,475",39.29,162.8
1112,44.48,151,person,"849,419,884,475",39.29,165.34
1113,44.52,150,person,"819,421,863,478",31.25,163.04
1114,44.56,150,person,"810,420,851,480",33.54,159.31
1115,44.6,150,person,"793,416,839,479",29.89,153.3
1116,44.64,150,person,"773,419,819,483",29.89,146.89
1117,44.68,150,person,"752,422,803,482",26.96,141.05
1118,44.72,150,person,"732,416,789,485",24.12,132.8
1119,44.76,150,person,"709,416,761,489",26.44,127.9
1119,44.76,150,person,"704,415,761,489",24.12,125.47
1120,44.8,150,person,"696,406,757,491",22.54,123.7
1121,44.84,150,person,"687,406,744,493",24.12,124.01
1122,44.88,150,motorcycle,"652,431,725,496",18.84,125.79
1122,44.88,150,motorcycle,"647,435,725,496",17.63,126.04
1124,44.96,153,person,"663,411,709,482",29.89,147.73
1126,45.04,154,person,"575,414,644,505",19.93,125.53
1126,45.04,155,person,"652,414,687,478",39.29,169.77
1127,45.08,154,motorcycle,"528,455,596,516",20.22,125.76
1127,45.08,154,motorcycle,"522,461,596,516",18.58,125.84
1127,45.08,154,motorcycle,"517,467,596,516",17.41,125.88
1127,45.08,155,person,"646,418,672,475",52.88,176.58
1128,45.12,155,person,"622,420,664,477",32.74,167.52
1128,45.12,156,person,"520,423,592,517",19.1,125.23
1129,45.16,155,person,"614,419,654,476",34.38,163.48
1130,45.2,155,person,"600,418,644,477",31.25,158.42
1131,45.24,155,person,"588,417,627,478",35.26,153.4
1133,45.32,157,person,"340,430,451,551",12.39,106.07
1133,45.32,158,person,"573,420,602,480",47.41,179.77
1134,45.36,158,person,"566,419,592,486",52.88,161.94
1135,45.4,158,person,"542,423,578,480",38.19,156.68
1135,45.4,159,motorcycle,"233,428,379,579",9.42,99.4
1136,45.44,158,person,"519,421,564,478",30.56,152.03
1136,45.44,160,motorcycle,"164,411,341,592",7.77,96.03
1137,45.48,158,person,"514,422,556,485",32.74,150.12
1138,45.52,158,person,"500,421,542,480",32.74,142.6
1138,45.52,161,motorcycle,"6,428,228,642",6.19,92.2
1140,45.6,162,person,"484,424,516,487",42.97,167.09
1141,45.64,162,person,"479,422,501,489",62.5,161.46
1142,45.68,162,person,"462,421,494,487",42.97,152.16
1143,45.72,162,person,"440,419,479,490",35.26,144.28
1144,45.76,162,person,"423,424,468,487",30.56,140.73
1144,45.76,163,person,"600,410,643,479",31.98,134.55
1145,45.8,162,person,"416,423,457,492",33.54,132.85
1146,45.84,162,person,"401,425,443,489",32.74,126.99
1146,45.84,164,person,"575,408,623,480",28.65,124.24
1147,45.88,162,person,"389,425,431,493",32.74,125.09
1147,45.88,164,person,"566,406,608,484",32.74,119.4
1148,45.92,162,person,"382,426,420,493",36.18,126.09
1149,45.96,162,person,"368,419,417,499",28.06,122.58
1149,45.96,165,person,"530,421,581,489",26.96,116.42
1150,46.0,162,person,"362,425,402,498",34.38,121.54
1152,46.08,166,person,"344,427,382,505",36.18,125.8
1154,46.16,167,person,"321,429,356,506",39.29,130.87
1154,46.16,168,person,"461,404,522,504",22.54,109.19
1155,46.2,168,motorcycle,"452,407,502,510",27.5,106.64
1156,46.24,168,person,"416,402,481,512",21.15,101.77
1156,46.24,169,person,"300,425,331,506",44.35,139.59
1157,46.28,168,person,"388,397,458,518",19.64,99.64
1159,46.36,170,motorcycle,"357,433,425,531",20.22,109.23
1160,46.4,170,person,"310,389,398,530",15.62,100.01
1160,46.4,170,person,"304,382,398,530",14.63,96.93
1160,46.4,170,person,"298,375,398,530",13.75,95.4
1161,46.44,170,person,"289,384,375,545",15.99,95.25
1162,46.48,170,person,"231,382,352,550",11.36,90.96
1163,46.52,170,motorcycle,"185,379,329,565",9.55,90.75
1166,46.64,171,motorcycle,"42,438,207,615",8.33,93.61
1167,46.68,171,motorcycle,"27,436,138,637",12.39,93.14
1184,47.36,172,traffic light,"780,0,856,166",18.09,106.77
1193,47.72,173,car,"16,447,1219,714",1.14,81.0
1194,47.76,173,car,"10,447,1110,713",1.25,80.95
1197,47.88,174,car,"11,458,1259,714",1.1,80.61
1197,47.88,175,person,"632,418,654,461",62.5,114.81
1198,47.92,174,car,"8,458,1272,714",1.09,80.57
1199,47.96,174,car,"19,461,1223,714",1.14,80.7
