frame,second,id,label,bbox,distance_m,speed_kmh
46,1.59,41,car,"419,446,472,468",25.94,92.09
46,1.59,43,car,"162,444,267,488",13.1,92.27
46,1.59,44,car,"0,413,90,512",15.28,82.72
46,1.59,45,traffic light,"1191,352,1212,387",65.48,87.78
47,1.62,0,car,"838,427,916,479",17.63,84.69
47,1.62,41,car,"409,445,465,468",24.55,93.13
47,1.62,43,car,"138,443,249,490",12.39,94.01
47,1.62,45,traffic light,"1200,338,1225,383",55.0,95.44
48,1.66,0,car,"838,428,914,479",18.09,85.84
48,1.66,41,car,"401,445,465,471",21.48,93.01
48,1.66,43,car,"126,445,232,493",12.97,93.98
49,1.69,0,car,"837,429,913,478",18.09,87.77
49,1.69,41,car,"385,443,448,471",21.83,95.47
49,1.69,43,car,"90,442,206,494",11.85,98.07
50,1.72,0,car,"836,429,910,480",18.58,87.31
50,1.72,41,car,"372,441,440,473",20.22,96.6
51,1.76,0,car,"828,430,909,479",16.98,88.71
51,1.76,41,car,"356,441,433,474",17.86,98.77
51,1.76,46,car,"32,442,154,498",11.27,84.02
52,1.79,0,car,"830,430,908,480",17.63,87.78
52,1.79,41,car,"331,440,415,478",16.37,98.41
52,1.79,46,car,"6,438,123,499",11.75,86.8
53,1.83,0,car,"826,430,905,481",17.41,88.18
53,1.83,41,car,"313,440,405,481",14.95,99.38
53,1.83,46,car,"-15,437,87,502",13.48,90.31
53,1.83,47,car,"725,439,753,458",49.11,100.74
53,1.83,48,car,"642,434,664,449",62.5,106.4
54,1.86,0,car,"829,427,905,479",18.09,88.26
54,1.86,41,car,"294,438,392,482",14.03,95.22
54,1.86,46,car,"-2,431,49,500",26.96,93.37
55,1.9,0,car,"828,427,903,477",18.33,90.03
55,1.9,41,car,"273,434,379,481",12.97,95.51
55,1.9,49,car,"456,437,492,459",38.19,103.81
55,1.9,50,car,"547,436,573,450",52.88,112.96
56,1.93,0,car,"828,429,900,478",19.1,88.91
56,1.93,41,car,"245,439,358,486",12.17,94.56
56,1.93,49,car,"451,436,489,460",36.18,97.91
57,1.97,0,car,"828,432,899,480",19.37,89.67
57,1.97,41,car,"201,442,340,489",9.89,95.61
57,1.97,51,car,"546,439,572,453",52.88,101.35
58,2.0,0,car,"829,433,898,482",19.93,89.85
58,2.0,41,car,"164,438,317,490",8.99,95.34
58,2.0,51,car,"542,437,573,455",44.35,104.62
58,2.0,52,car,"436,441,477,464",33.54,97.2
58,2.0,53,car,"720,440,748,458",49.11,105.19
59,2.03,0,car,"825,429,897,480",19.1,88.77
59,2.03,41,car,"137,438,284,494",9.35,96.32
59,2.03,51,car,"537,438,566,452",47.41,107.92
59,2.03,52,car,"426,440,471,463",30.56,100.15
60,2.07,0,car,"826,431,895,480",19.93,88.74
60,2.07,41,car,"92,443,260,496",8.18,96.33
60,2.07,51,car,"536,436,572,453",38.19,107.2
60,2.07,52,car,"399,436,462,464",21.83,103.54
60,2.07,54,car,"721,439,750,459",47.41,106.04
61,2.1,0,car,"828,428,896,479",20.22,88.72
61,2.1,41,car,"28,439,223,505",7.05,96.38
61,2.1,51,car,"535,435,571,453",38.19,103.69
61,2.1,52,car,"400,436,457,464",24.12,100.44
62,2.14,0,car,"828,428,895,480",20.52,87.66
62,2.14,41,car,"-48,436,182,508",5.98,95.53
