frame,second,id,label,bbox,distance_m,speed_kmh
152,6.08,21,car,"47,442,123,464",36.18,125.58
152,6.08,22,car,"273,431,339,448",41.67,132.26
153,6.12,1,car,"1085,393,1279,511",14.18,107.03
153,6.12,2,car,"815,406,932,487",23.5,124.4
153,6.12,20,car,"164,422,232,452",40.44,157.24
154,6.16,1,car,"1085,394,1279,514",14.18,103.34
154,6.16,2,car,"813,404,930,486",23.5,118.55
154,6.16,20,car,"146,421,215,453",39.86,143.32
155,6.2,1,car,"1086,387,1279,506",14.25,100.87
155,6.2,2,car,"814,397,929,482",23.91,114.03
155,6.2,20,car,"122,421,200,452",35.26,135.53
156,6.24,1,car,"1089,396,1279,514",14.47,100.73
156,6.24,2,car,"815,405,936,487",22.73,113.54
156,6.24,20,car,"96,422,179,455",33.13,131.94
156,6.24,20,car,"92,422,179,455",31.61,125.29
157,6.28,1,car,"1085,395,1279,512",14.18,98.12
157,6.28,2,car,"812,403,934,486",22.54,109.15
157,6.28,20,car,"56,426,148,457",29.89,113.08
157,6.28,23,car,"130,430,217,454",31.61,91.87
158,6.32,1,car,"1089,395,1279,515",14.47,94.12
158,6.32,2,car,"815,401,937,485",22.54,102.13
158,6.32,20,car,"42,410,126,453",32.74,109.85
159,6.36,1,car,"1090,393,1279,514",14.55,91.79
159,6.36,2,car,"814,400,934,485",22.92,98.14
159,6.36,20,car,"-9,411,98,454",25.7,104.86
159,6.36,24,car,"429,415,458,428",94.83,138.42
160,6.4,1,car,"1089,393,1279,514",14.47,89.51
160,6.4,2,car,"808,400,932,484",22.18,94.16
160,6.4,20,car,"-17,413,88,455",26.19,106.64
161,6.44,1,car,"1088,397,1279,517",14.4,87.55
161,6.44,2,car,"814,400,932,486",23.31,91.03
161,6.44,20,car,"-4,423,66,453",39.29,107.35
162,6.48,1,car,"1087,397,1279,516",14.32,89.0
162,6.48,2,car,"810,401,931,485",22.73,93.42
163,6.52,1,car,"1092,391,1279,513",14.71,87.37
163,6.52,2,car,"810,399,936,485",21.83,91.53
164,6.56,1,car,"1096,395,1279,519",15.03,87.01
164,6.56,2,car,"813,405,933,487",22.92,91.28
164,6.56,25,car,"390,421,417,435",101.85,140.67
165,6.6,1,car,"1093,394,1279,520",14.78,86.71
165,6.6,2,car,"813,408,937,489",22.18,90.75
166,6.64,1,car,"1094,393,1279,520",14.86,87.95
166,6.64,2,car,"814,408,933,489",23.11,93.01
167,6.68,1,car,"1096,399,1279,520",15.03,85.97
167,6.68,2,car,"815,408,934,489",23.11,89.62
167,6.68,26,car,"362,425,394,438",85.94,93.61
168,6.72,1,car,"1095,400,1279,521",14.95,87.54
168,6.72,2,car,"816,409,934,491",23.31,91.34
169,6.76,1,car,"1094,399,1279,524",14.86,87.66
169,6.76,2,car,"809,409,933,492",22.18,91.69
169,6.76,27,car,"336,427,366,441",91.67,126.65
170,6.8,1,car,"1093,400,1279,524",14.78,89.19
170,6.8,2,car,"808,410,932,493",22.18,93.97
171,6.84,1,car,"1099,402,1279,528",15.28,88.47
171,6.84,2,car,"808,417,931,494",22.36,93.48
171,6.84,28,car,"313,431,344,445",88.71,125.41
172,6.88,1,car,"1098,401,1279,526",15.19,89.65
172,6.88,2,car,"806,413,931,493",22.0,95.73
172,6.88,28,car,"303,432,333,446",91.67,137.51
173,6.92,1,car,"1096,392,1279,522",15.03,89.5
173,6.92,2,car,"810,407,929,489",23.11,95.72
173,6.92,28,car,"272,429,318,446",59.78,155.16
174,6.96,1,car,"1101,390,1279,521",15.45,89.94
174,6.96,2,car,"811,406,929,489",23.31,96.23
174,6.96,28,car,"263,425,314,444",53.92,155.46
175,7.0,1,car,"1100,391,1279,521",15.36,90.23
175,7.0,2,car,"811,403,928,486",23.5,96.56
175,7.0,28,car,"245,426,293,444",57.29,158.19
176,7.04,1,car,"1100,389,1279,519",15.36,90.89
176,7.04,2,car,"813,401,930,485",23.5,96.65
176,7.04,28,car,"227,424,278,443",53.92,164.67
177,7.08,1,car,"1102,390,1279,520",15.54,90.65
177,7.08,2,car,"809,403,932,485",22.36,96.41
177,7.08,28,car,"211,425,268,444",48.25,163.62
178,7.12,1,car,"1103,392,1279,521",15.62,89.96
178,7.12,2,car,"810,404,931,485",22.73,95.28
178,7.12,28,car,"202,427,249,443",58.51,156.14
179,7.16,1,car,"1102,393,1279,520",15.54,90.01
179,7.16,2,car,"808,404,928,485",22.92,95.16
179,7.16,28,car,"175,431,229,448",50.93,157.85
180,7.2,1,car,"1105,392,1279,519",15.8,88.9
180,7.2,2,car,"809,405,926,486",23.5,93.93
180,7.2,28,car,"150,429,214,446",42.97,154.01
180,7.2,29,car,"544,413,566,425",125.0,145.81
181,7.24,1,car,"1104,389,1279,520",15.71,88.79
181,7.24,2,car,"810,403,930,485",22.92,93.91
181,7.24,28,car,"135,428,200,446",42.31,150.12
181,7.24,29,car,"545,411,567,423",125.0,148.35
181,7.24,30,car,"366,417,407,433",67.07,120.24
182,7.28,1,car,"1100,392,1279,521",15.36,88.26
182,7.28,2,car,"810,405,926,485",23.71,92.74
182,7.28,28,car,"114,428,175,448",45.08,143.85
182,7.28,30,car,"363,417,402,435",70.51,110.8
183,7.32,1,car,"1102,391,1279,520",15.54,87.3
183,7.32,2,car,"811,405,924,484",24.34,91.33
183,7.32,28,car,"80,428,162,452",33.54,137.36
183,7.32,30,car,"323,424,372,436",56.12,126.5
183,7.32,31,car,"524,413,549,424",110.0,114.77
184,7.36,1,car,"1103,390,1279,522",15.62,86.65
184,7.36,2,car,"811,405,926,485",23.91,90.31
184,7.36,28,car,"61,432,130,454",39.86,129.72
184,7.36,30,car,"322,422,360,437",72.37,131.49
184,7.36,31,car,"525,414,549,427",114.58,122.6
185,7.4,1,car,"1109,393,1279,522",16.18,85.7
185,7.4,2,car,"809,404,925,486",23.71,89.18
185,7.4,28,car,"28,430,113,454",32.35,124.26
186,7.44,1,car,"1107,393,1279,522",15.99,85.29
186,7.44,2,car,"808,403,925,485",23.5,88.62
186,7.44,28,car,"1,432,79,455",35.26,122.61
186,7.44,32,car,"298,424,331,438",83.33,116.45
187,7.48,1,car,"1110,393,1279,524",16.27,85.38
187,7.48,2,car,"810,405,925,487",23.91,88.92
187,7.48,28,car,"-11,432,56,456",41.04,125.48
188,7.52,1,car,"1110,392,1279,523",16.27,86.32
188,7.52,2,car,"808,405,928,487",22.92,90.23
188,7.52,33,car,"253,430,283,445",91.67,133.72
188,7.52,34,car,"603,410,624,421",130.95,156.75
189,7.56,1,car,"1109,391,1280,523",16.08,86.67
189,7.56,2,car,"808,405,927,486",23.11,90.55
190,7.6,1,car,"1111,390,1280,522",16.27,87.64
190,7.6,2,car,"808,404,925,485",23.5,91.56
191,7.64,1,car,"1113,387,1280,520",16.47,87.94
191,7.64,2,car,"810,404,928,484",23.31,92.34
192,7.68,1,car,"1111,388,1280,522",16.27,88.29
192,7.68,2,car,"807,404,927,484",22.92,92.71
192,7.68,35,car,"583,410,604,423",130.95,137.42
193,7.72,1,car,"1109,388,1280,522",16.08,87.18
193,7.72,2,car,"807,404,925,484",23.31,90.93
193,7.72,35,car,"584,410,606,422",125.0,122.64
194,7.76,1,car,"1110,389,1279,523",16.27,87.13
194,7.76,2,car,"807,403,925,483",23.31,90.83
195,7.8,1,car,"1115,391,1279,525",16.77,86.14
195,7.8,2,car,"807,403,924,483",23.5,89.3
195,7.8,36,car,"72,432,124,452",52.88,89.83
195,7.8,37,car,"453,414,481,428",98.21,98.25
195,7.8,38,car,"383,418,412,433",94.83,97.62
196,7.84,1,car,"1110,390,1279,525",16.27,85.81
196,7.84,2,car,"804,402,926,483",22.54,88.31
